,ensembl_gene_id,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,ERKi_1_hr.logFC,ERKi_1_hr.FDR,ERKi_12_hr.logFC,ERKi_12_hr.FDR,ERKi_4_hr.logFC,ERKi_4_hr.FDR,ERKi_24_hr.logFC,ERKi_24_hr.FDR
ENSG00000078900.15,ENSG00000078900,TP73,7161,1,1,3652516,3736201,protein_coding,-0.188091539215262,0.7901777831201,-0.400522737664246,0.177449595841097,0.197112641882416,0.635572097694099,-1.02569527117695,0.000776163023523465
ENSG00000078902.16,ENSG00000078902,TOLLIP,54472,11,-1,1274371,1309654,protein_coding,-0.203725043317245,0.155187019902806,-0.121663420492954,0.225369079805485,-0.217048064267849,0.0718887513814587,-0.0281549408211906,0.778273491956482
ENSG00000078967.13,ENSG00000078967,UBE2D4,51619,7,1,43926436,43956136,protein_coding,-0.0928812325862055,0.592758540129855,-0.17679735078706,0.0555632786286781,0.0863230991840466,0.483859640261605,-0.169677919934789,0.0521617628046414
ENSG00000079101.16,ENSG00000079101,CLUL1,27098,18,1,596988,650334,protein_coding,1.05668291793766,0.100919002391945,1.09858569052682,0.0180830885965138,0.866600118977,0.123997040813047,2.07538498284877,3.71939790811054e-05
ENSG00000079112.10,ENSG00000079112,CDH17,1015,8,-1,94127162,94217303,protein_coding,0.482311957700777,0.304797995800763,0.822090385624919,0.00833358925785399,0.625299626302818,0.0881331563470943,0.644569436910407,0.0256532763869845
ENSG00000079134.12,ENSG00000079134,THOC1,9984,18,-1,214520,268050,protein_coding,0.0444495672424683,0.855823175113871,-0.167949887152943,0.0671271436270783,-0.0127691912063706,0.933118708262301,-0.349870579642295,0.000245846909896806
ENSG00000079150.18,ENSG00000079150,FKBP7,51661,2,-1,178463664,178478600,protein_coding,0.122394445468382,0.746301194077746,0.49199954394309,0.00479657446255433,0.348968906112967,0.0862158409001313,0.784680607676705,2.48442113713104e-05
ENSG00000079156.17,ENSG00000079156,OSBPL6,114880,2,1,178194481,178402893,protein_coding,-0.340977903241141,0.424305186429822,-0.726372434735588,0.0063095868011013,-0.121940932938415,0.753608640733351,-1.07699672252711,0.000100088050285938
ENSG00000079215.14,ENSG00000079215,SLC1A3,6507,5,1,36596588,36688334,protein_coding,-1.09180325212886,0.20223059279084,-0.00597184024657145,0.980998461634707,-0.431028146145162,0.587172126733957,0.269356104855485,0.651226058933779
ENSG00000079246.16,ENSG00000079246,XRCC5,7520,2,1,216107464,216206303,protein_coding,0.0415254353339562,0.864091055992859,-0.193785344601935,0.0322164241511028,-0.00401546747032047,0.978893017125374,-0.477234270383796,4.22944653890526e-06
ENSG00000079257.8,ENSG00000079257,LXN,56925,3,-1,158645822,158672648,protein_coding,0.275755226219842,0.659248703898208,1.73549174686745,8.65619635697633e-06,0.427282020935882,0.267085109261942,2.69452927067002,1.07107451775637e-08
ENSG00000079277.20,ENSG00000079277,MKNK1,8569,1,-1,46557407,46616843,protein_coding,0.105605350887409,0.458101407325721,0.433106023651074,1.6947870812407e-05,0.0605421384150195,0.607031910758028,0.382546502616573,3.04874134931149e-05
ENSG00000079308.19,ENSG00000079308,TNS1,7145,2,-1,217799588,218033982,protein_coding,-0.537453759744772,0.453747606089833,0.443225561476886,0.293480168432324,0.00597856613811077,0.991244825628709,0.431137719124083,0.28636153792309
ENSG00000079313.15,ENSG00000079313,REXO1,57455,19,-1,1815248,1848483,protein_coding,-0.215690169927017,0.0909613214070444,-0.56138623370039,2.13417672200743e-06,-0.357987887326122,0.00182418174007205,-0.689403604331162,3.25710552587857e-08
ENSG00000079332.15,ENSG00000079332,SAR1A,56681,10,-1,70147289,70170523,protein_coding,-0.0563346215639109,0.77273362196539,-0.237603094335427,0.0059149740817053,-0.0570327545533868,0.629204689036221,-0.284109333741304,0.000805620273375421
ENSG00000079335.20,ENSG00000079335,CDC14A,8556,1,1,100345001,100520277,protein_coding,-0.155272987786258,0.762877475714042,-0.19307702504466,0.40052170797576,-0.541627386753937,0.044892215986182,-0.148196022314655,0.496298261371632
ENSG00000079337.16,ENSG00000079337,RAPGEF3,10411,12,-1,47734363,47771040,protein_coding,-0.0980781947995555,0.937550722700577,-1.3816416608827,0.000460911944066262,-1.32545606163049,0.0026742802644271,-0.749458670836495,0.0284118010486789
ENSG00000079385.22,ENSG00000079385,CEACAM1,634,19,-1,42507304,42561234,protein_coding,0.0669856344001728,0.981494821157558,-2.07324235137163,0.00233549829161602,-0.687955789720909,0.379459953537401,-1.37693038275337,0.0277537616646547
ENSG00000079387.14,ENSG00000079387,SENP1,29843,12,-1,48042897,48106079,protein_coding,-0.165222965082585,0.116858067046367,-0.183594430317721,0.0158198272439173,0.00915923922466032,0.941903912658788,-0.508077529904447,1.27207344253067e-07
ENSG00000079432.7,ENSG00000079432,CIC,23152,19,1,42268537,42295797,protein_coding,-0.265525413221682,0.0760136788841622,0.199368505731906,0.0673476847955667,-0.291293646860463,0.0260466906654195,0.105317208478499,0.307639179332014
ENSG00000079435.10,ENSG00000079435,LIPE,3991,19,-1,42401514,42427388,protein_coding,0.0200686093929326,0.990546492263968,0.392053312853597,0.212341278731252,-0.186987800856525,0.675514897880601,0.399692133444131,0.176770830563804
ENSG00000079459.13,ENSG00000079459,FDFT1,2222,8,1,11795573,11839304,protein_coding,0.0636240141302293,0.892832203083799,1.44953354647854,1.76895021603872e-08,0.310515026050653,0.11028379868349,1.8318702269338,1.50245460690451e-10
ENSG00000079462.7,ENSG00000079462,PAFAH1B3,5050,19,-1,42297033,42303546,protein_coding,0.0403013400826148,0.899704133511062,0.109621955955241,0.308056928911796,0.0746825654905521,0.61767715070372,-0.00459839401387302,0.966428466488718
ENSG00000079482.13,ENSG00000079482,OPHN1,4983,X,-1,67949349,68433913,protein_coding,0.0561550582730219,0.942544320819335,0.450165189549964,0.0389752283592525,0.0856768761185225,0.801072829128276,0.747611062658776,0.00074928345876894
ENSG00000079616.12,ENSG00000079616,KIF22,3835,16,1,29790719,29805384,protein_coding,-0.0825623060297502,0.847239941180821,0.193929925898717,0.232869719010122,0.0633608755444351,0.804214810818676,-0.656154946693595,0.000136166489476588
ENSG00000079691.18,ENSG00000079691,CARMIL1,55604,6,1,25279078,25620530,protein_coding,-0.277179036443631,0.0463941282406519,0.0686179284748926,0.522208319617276,-0.189004594061086,0.130116538942248,0.170994973614898,0.0779993868661821
ENSG00000079739.17,ENSG00000079739,PGM1,5236,1,1,63593411,63660245,protein_coding,-0.0159276316077184,0.967979231287812,0.26412566162494,0.00667793230307404,0.0548840622924043,0.689115402751991,0.255540507618086,0.00570640467824922
ENSG00000079785.15,ENSG00000079785,DDX1,1653,2,1,15591178,15634346,protein_coding,0.0841621184308723,0.675336392981734,-0.308373212779084,0.00240436299746849,-0.0339079030508284,0.82681505344832,-0.39720905918735,0.000108388076230948
ENSG00000079805.16,ENSG00000079805,DNM2,1785,19,1,10718055,10833488,protein_coding,-0.0416513495549086,0.77273362196539,0.148104947644965,0.0181506259407133,-0.0893689880974908,0.243823270668091,0.154803341877139,0.00970696247750205
ENSG00000079819.19,ENSG00000079819,EPB41L2,2037,6,-1,130839347,131063322,protein_coding,-0.0978881376376428,0.836713112771441,-0.251808399424059,0.170816795546869,-0.135161952777343,0.598593697159311,-0.642253829488043,0.000665030202676295
ENSG00000079931.15,ENSG00000079931,MOXD1,26002,6,-1,132296055,132401475,protein_coding,0.0414391452407645,0.989342124169535,0.578485276434782,0.291425112584591,0.595425059412774,0.388258692213286,0.640671204576244,0.207999698160068
ENSG00000079950.14,ENSG00000079950,STX7,8417,6,-1,132445867,132513198,protein_coding,0.0555559811395092,0.844528746875586,0.454941953159773,0.000166821071595465,0.144328244807276,0.28662114654124,0.640227727719555,9.01664731719851e-07
ENSG00000079974.17,ENSG00000079974,RABL2B,11158,22,-1,50767501,50783662,protein_coding,0.106515348851098,0.458572017875146,0.15366140632404,0.0697267447482967,-0.0341439295185803,0.797187729170806,0.322354053597908,0.000253777646938769
ENSG00000079999.14,ENSG00000079999,KEAP1,9817,19,-1,10486125,10503558,protein_coding,-0.0433668777881902,0.81747029333763,-0.100075943966456,0.177658455676856,0.0431783963000646,0.687900528114737,-0.289997129767669,0.000187607451712307
ENSG00000080031.10,ENSG00000080031,PTPRH,5794,19,-1,55181247,55209506,protein_coding,0.0133934908140773,0.9906273781223,0.753222040143382,0.00588919328785706,0.163286174569769,0.66435270969741,1.14742089758628,6.56285218571733e-05
ENSG00000080189.15,ENSG00000080189,SLC35C2,51006,20,-1,46345980,46364458,protein_coding,-0.019590368094375,0.937174714669441,-0.209754307845197,0.00379567371001581,-0.163140920398886,0.051803859415042,0.00809358556230282,0.908808168490826
ENSG00000080200.10,ENSG00000080200,CRYBG3,131544,3,1,97822011,97944984,protein_coding,-0.365445668723716,0.00842257437985471,-0.0663870024558454,0.53921054661641,-0.0746216823582762,0.607345548691572,0.217744271913881,0.0274862247078977
ENSG00000080298.15,ENSG00000080298,RFX3,5991,9,-1,3218297,3526004,protein_coding,0.0523865034809412,0.939322587885123,0.578838759543286,0.00373698299786647,-0.211428823261702,0.392488441683899,0.922538040221528,1.66626216230707e-05
ENSG00000080345.17,ENSG00000080345,RIF1,55183,2,1,151409883,151508013,protein_coding,-0.32711257638337,0.0837702009602492,-0.533839736928715,0.000397773895933221,-0.150072521644694,0.400994149108115,-0.888405936529137,2.82653553624476e-07
ENSG00000080371.6,ENSG00000080371,RAB21,23011,12,1,71754863,71800286,protein_coding,-0.0870137162245129,0.449577589235726,-0.218857266344963,0.00230688450600325,0.011581397930025,0.917310568311217,-0.279987871652043,0.000109166146907118
ENSG00000080493.17,ENSG00000080493,SLC4A4,8671,4,1,71062667,71572087,protein_coding,-0.398004507664499,0.715353983174597,0.507741987240832,0.30377998064323,0.576688204919586,0.355042147188595,0.521710879380263,0.25789233437539
ENSG00000080503.24,ENSG00000080503,SMARCA2,6595,9,1,1980290,2193624,protein_coding,0.121627785034138,0.678848100551528,0.344429139387741,0.0168707872362813,-0.0147371814737752,0.95006590975452,0.261035355038557,0.0515992408927645
ENSG00000080546.13,ENSG00000080546,SESN1,27244,6,-1,108986437,109094819,protein_coding,0.306543156411866,0.627914326917735,0.508264258946375,0.1083343293206,0.542929802124298,0.159990450587989,0.65612291734921,0.0301826230345388
ENSG00000080561.13,ENSG00000080561,MID2,11043,X,1,107825755,107931637,protein_coding,-0.0633046663632632,0.897508163505009,-0.264336671793754,0.108193937849408,-0.358822362504596,0.0708375395417693,0.01641426067442,0.92156538078568
ENSG00000080603.17,ENSG00000080603,SRCAP,10847,16,1,30698209,30741409,protein_coding,-0.46965864577886,0.000135506169146847,-0.514721023372144,2.57800988668155e-06,-0.427316309157117,0.000156894219336507,-0.562479895114098,2.10701128903196e-07
ENSG00000080608.10,ENSG00000080608,PUM3,9933,9,-1,2720469,2844095,protein_coding,-0.0342985397561402,0.964789240026204,-1.01659064086903,1.35264244452604e-05,-0.311916853643695,0.182150620804655,-1.16525617996512,7.35396628328815e-07
ENSG00000080644.16,ENSG00000080644,CHRNA3,1136,15,-1,78593052,78621295,protein_coding,0.0180516490929671,0.990673170512582,-0.240105312483179,0.5206937781718,0.0502550446823123,0.933412941607819,-0.497843893246984,0.144468697115836
ENSG00000080802.18,ENSG00000080802,CNOT4,4850,7,-1,135361795,135510127,protein_coding,-0.440328050377497,2.89480700484128e-05,-0.0379172001155164,0.60752004166124,-0.109285816153021,0.202122635892619,-0.0147389528546256,0.83278856086009
ENSG00000080815.19,ENSG00000080815,PSEN1,5663,14,1,73136418,73223691,protein_coding,-0.127425404760003,0.323254524292326,0.10174063174903,0.219038572387895,-0.128021710038329,0.206673666285246,0.314907333232442,0.000241348750499985
ENSG00000080819.8,ENSG00000080819,CPOX,1371,3,-1,98579446,98593648,protein_coding,0.0735300859364528,0.827719834247197,0.00781838955070318,0.959085869181584,0.0400722734098545,0.85217752962472,-0.295532569734518,0.0198037370979518
ENSG00000080822.17,ENSG00000080822,CLDND1,56650,3,-1,98497912,98523066,protein_coding,-0.223317434487859,0.262906186817241,-0.07877570231181,0.568186844776305,-0.0290766599466925,0.892002527720836,-0.174635104839852,0.158560978095524
ENSG00000080823.23,ENSG00000080823,MOK,5891,14,-1,102224500,102305190,protein_coding,-0.0763713687225516,0.919100273864309,-0.177444975262078,0.457531314965087,-0.0141933193111008,0.971006304641886,-0.431879473157407,0.0499373118027931
ENSG00000080824.18,ENSG00000080824,HSP90AA1,3320,14,-1,102080742,102139699,protein_coding,0.202304762652273,0.346887297259688,0.013328329220276,0.931915950366332,-0.0394001989925464,0.858357404679319,-0.406449071840328,0.00260481931419822
ENSG00000080839.11,ENSG00000080839,RBL1,5933,20,-1,36996349,37095997,protein_coding,-0.195451268492221,0.641720543563019,-0.480202553764801,0.0245635567136859,0.0596998576203149,0.861513067295145,-1.3209758281055,5.5451804616659e-07
ENSG00000080845.17,ENSG00000080845,DLGAP4,22839,20,1,36306336,36528637,protein_coding,-0.205610666571112,0.0905062848048546,-0.22722538867073,0.011118469910015,-0.398712172664526,0.000406533167879138,0.022809587361735,0.795795890046165
ENSG00000080854.14,ENSG00000080854,IGSF9B,22997,11,-1,133896438,133956968,protein_coding,-0.0388864317510831,0.96337199081951,-0.839170384143996,0.000274762372515443,-0.485339762388362,0.0521461288587268,-0.658316748495687,0.00157268301374978
ENSG00000080986.13,ENSG00000080986,NDC80,10403,18,1,2571557,2616635,protein_coding,0.0785887757752106,0.897508163505009,0.622139094399753,0.00352957143402608,0.400734199288805,0.105265843307201,-0.411105534274651,0.0356419936416358
ENSG00000081014.11,ENSG00000081014,AP4E1,23431,15,1,50908672,51005895,protein_coding,-0.185939469736686,0.103564447109549,-0.238534205021558,0.00492811047134683,-0.0478995142242178,0.68697589394502,-0.231144054127928,0.00408900667339647
ENSG00000081019.13,ENSG00000081019,RSBN1,54665,1,-1,113761832,113812476,protein_coding,-0.445619006328692,0.00047519995420004,0.151671650171914,0.0958526120663284,-0.0151964852856766,0.918567669235046,0.100685753742915,0.241774806082646
ENSG00000081026.19,ENSG00000081026,MAGI3,260425,1,1,113390515,113685923,protein_coding,-0.139367166309686,0.464793579779847,-0.117413213147623,0.299536088248539,0.0161577182184837,0.930060695427657,-0.259646295014839,0.0157406949851243
ENSG00000081041.9,ENSG00000081041,CXCL2,2920,4,-1,74097040,74099196,protein_coding,0.598639213222374,0.564089372344436,-0.492272605215775,0.405263121253518,-0.353365671908462,0.658588901286131,-0.590338347033541,0.278463410469819
ENSG00000081052.12,ENSG00000081052,COL4A4,1286,2,-1,227002714,227164453,protein_coding,0.0886596988934999,0.945773161901773,1.00047566359968,0.00610137801454098,-0.0166059586032535,0.973999526060079,1.58992754011997,4.07369466535645e-05
ENSG00000081059.20,ENSG00000081059,TCF7,6932,5,1,134114681,134151865,protein_coding,-0.228274128548638,0.794505837986272,-0.775718669176538,0.0392445708392596,-0.353496423850795,0.467516242928188,-0.782255118576373,0.0290007992630549
ENSG00000081087.15,ENSG00000081087,OSTM1,28962,6,-1,108041409,108165854,protein_coding,-0.0610009653806517,0.879351819980905,-0.162065530245288,0.258605076247439,-0.183404980750185,0.308658327204701,0.099485959150762,0.467465556788354
ENSG00000081154.11,ENSG00000081154,PCNP,57092,3,1,101574180,101594465,protein_coding,0.204488109511951,0.0320103851684324,-0.0100958568411335,0.899870452410961,0.138131603054937,0.107272912398925,-0.0505083482415866,0.456217784763961
ENSG00000081177.18,ENSG00000081177,EXD2,55218,14,1,69191511,69244020,protein_coding,0.180121093529381,0.300662448662275,0.1761315014269,0.11811382700829,-0.0616108852626383,0.710044875179057,0.496471551271204,4.83303463783183e-05
ENSG00000081181.8,ENSG00000081181,ARG2,384,14,1,67619920,67651708,protein_coding,0.170897656312516,0.560240462972931,-0.0731399559386913,0.669663183186808,-0.0916123927511738,0.693311068677903,-0.169273763970801,0.263693941086481
ENSG00000081189.15,ENSG00000081189,MEF2C,4208,5,-1,88717117,88904257,protein_coding,-0.483275699823801,0.333413624130175,-0.338966182552288,0.295950722928858,0.527523123614569,0.176858448970085,0.0795914153128329,0.803565410021162
ENSG00000081277.12,ENSG00000081277,PKP1,5317,1,1,201283452,201332993,protein_coding,-0.192696612776809,0.875623648921482,0.401444268577386,0.370180124336347,0.611757254774519,0.268159505341018,0.0750925850486488,0.857971870629678
ENSG00000081307.12,ENSG00000081307,UBA5,79876,3,1,132654446,132679794,protein_coding,0.0637427914928746,0.678019642829366,-0.312962421840843,0.000156829544103085,-0.0216098719999061,0.857392616699937,-0.39614628602739,3.55908749641705e-06
ENSG00000081320.11,ENSG00000081320,STK17B,9262,2,-1,196133583,196176503,protein_coding,0.173050141342345,0.627825713239907,-0.104071713044585,0.589058481114871,0.025137844176513,0.934131662324863,-0.337524429286202,0.051481709206881
ENSG00000081377.16,ENSG00000081377,CDC14B,8555,9,-1,96490241,96619843,protein_coding,0.0999741104477906,0.876686012522064,0.366334005603965,0.113398359876579,0.125780621324351,0.710374869556323,0.889073823834033,0.000261998360399055
ENSG00000081386.12,ENSG00000081386,ZNF510,22869,9,-1,96754553,96778129,protein_coding,-0.346001335432921,0.00779182066609828,0.0838294345361251,0.396648267144043,0.0308789154238976,0.843556888766252,0.209564528116997,0.0230710631642453
ENSG00000081665.14,ENSG00000081665,ZNF506,440515,19,-1,19785839,19821751,protein_coding,-0.298382418109461,0.288858413176343,-0.117541104998007,0.955106869350336,-0.294143114523642,0.189500463836522,0.307685422563491,0.074253078015058
