"","external_gene_name","entrezgene_id","logFC","PValue","FDR"
"ENSG00000158246.8","TENT5B",115572,1.78241967012896,1.00253648129706e-05,0.000170218649916339
"ENSG00000158286.13","RNF207",388591,0.600913864079284,0.0976088397159258,0.179767011163616
"ENSG00000158290.16","CUL4B",8450,0.534687800915057,1.28884372779328e-05,0.00020345081126145
"ENSG00000158292.7","GPR153",387509,-0.347687939010949,0.239631313346963,0.3572569461648
"ENSG00000158296.14","SLC13A3",64849,0.486882893105505,0.472853431219013,0.596445765752719
"ENSG00000158301.18","GPRASP2",114928,0.610178104763674,0.00945589448090919,0.029026132653813
"ENSG00000158315.11","RHBDL2",54933,1.76165864683461,0.00225241996816235,0.00953449662521871
"ENSG00000158321.16","AUTS2",26053,0.747812659813779,0.315924945034161,0.439708224646851
"ENSG00000158352.15","SHROOM4",57477,-0.202430529451041,0.745378031902053,0.823153629806795
"ENSG00000158373.8","H2BC5",3017,0.972187628699608,0.000797996313119724,0.00427275280062512
"ENSG00000158402.20","CDC25C",995,0.470840192421042,0.153160968361983,0.254408054029699
"ENSG00000158406.4","H4C8",8365,0.748482132034827,0.00268394747638127,0.0108922023851453
"ENSG00000158411.11","MITD1",129531,-0.0784616371516581,0.540888379856723,0.657403342519408
"ENSG00000158417.11","EIF5B",9669,-0.615192514546122,0.000126593062367903,0.0010517804000192
"ENSG00000158423.17","RIBC1",158787,1.39840309528619,0.000973098266776505,0.00494263971655508
"ENSG00000158435.8","CNOT11",55571,-0.0752684656990611,0.256043875900789,0.375492267597949
"ENSG00000158445.10","KCNB1",3745,1.30229595454625,0.148798766075235,0.248774554972687
"ENSG00000158457.6","TSPAN33",340348,0.337728311206432,0.17762682231268,0.284878798802546
"ENSG00000158458.20","NRG2",9542,-1.03194592940605,0.119122121974599,0.209561311723682
"ENSG00000158467.16","AHCYL2",23382,0.463968433204557,0.000410921096103127,0.00259230967191535
"ENSG00000158470.5","B4GALT5",9334,-0.211882514695826,0.118999317645071,0.20939638230636
"ENSG00000158480.11","SPATA2",9825,-0.259927702357751,0.109360303908081,0.196073231447137
"ENSG00000158486.13","DNAH3",55567,1.21551895107834,0.00803737672183134,0.0255871875983213
"ENSG00000158517.13","NCF1",653361,1.10119509482064,0.268261823911011,0.389159021804271
"ENSG00000158526.8","TSR2",90121,-0.240353495209449,0.0398000916934674,0.0888659110534902
"ENSG00000158528.12","PPP1R9A",55607,0.366811086840682,0.0548138642741525,0.114496718375874
"ENSG00000158545.15","ZC3H18",124245,-0.526931946344389,2.72710111639946e-06,6.78137887297488e-05
"ENSG00000158552.13","ZFAND2B",130617,-0.17687127919839,0.155502303856975,0.257414528031499
"ENSG00000158555.15","GDPD5",81544,0.0319493435439469,0.908947174036375,0.941615434534008
"ENSG00000158560.14","DYNC1I1",1780,0.364823252362752,0.570875172597828,0.683599070692614
"ENSG00000158604.15","TMED4",222068,0.0834934524575132,0.496340442734672,0.618441307115594
"ENSG00000158615.9","PPP1R15B",84919,-0.364650522181865,0.000271689205707771,0.00190116500013472
"ENSG00000158623.14","COPG2",26958,0.33667334878339,0.00491000977377991,0.0174157950022238
"ENSG00000158636.16","EMSY",56946,-0.014113036938254,0.932336125964256,0.956514005773526
"ENSG00000158639.12","PAGE5",90737,-0.932480502965859,0.151210356648712,0.251842552407994
"ENSG00000158669.11","GPAT4",137964,-0.121812856715679,0.0696138186838814,0.137670900854459
"ENSG00000158683.8","PKD1L1",168507,1.40456145384269,0.0599427463056209,0.122815609304611
"ENSG00000158691.14","ZSCAN12",9753,0.0745329268157335,0.68033143828586,0.775377742164031
"ENSG00000158710.14","TAGLN2",8407,-0.22362644190099,0.135876797098618,0.232096697496929
"ENSG00000158711.13","ELK4",2005,-0.163756074371507,0.150678295391405,0.251234555074886
"ENSG00000158714.11","SLAMF8",56833,1.8850932435302,0.00575643863532074,0.0197721047148415
"ENSG00000158715.6","SLC45A3",85414,-1.38106567101806,8.06551907702564e-05,0.00075693006181852
"ENSG00000158716.8","DUSP23",54935,-0.370969664791813,0.310761226744918,0.434072004217829
"ENSG00000158717.10","RNF166",115992,-0.389010736837635,0.00902053737220686,0.0280297570593868
"ENSG00000158747.14","NBL1",4681,-0.427886497296082,0.00184361237120623,0.00815955552070551
"ENSG00000158748.4","HTR6",3362,-0.592329024802383,0.237218013771413,0.354682882327032
"ENSG00000158769.18","F11R",50848,0.807364453673799,0.00109823651871523,0.00543463076460006
"ENSG00000158773.14","USF1",7391,-0.0249870484464303,0.868094583025689,0.914134225605618
"ENSG00000158792.16","SPATA2L",124044,-0.350056903898753,0.0876222805707958,0.165518958777096
"ENSG00000158793.14","NIT1",4817,0.595871058803991,0.000944816206518959,0.00483476237734143
"ENSG00000158796.17","DEDD",9191,0.0304907447364261,0.79421582544133,0.860733863900216
"ENSG00000158805.12","ZNF276",92822,-0.197562882957141,0.277163394955114,0.398880463585057
"ENSG00000158806.14","NPM2",10361,2.06033125339434,0.00269074156738438,0.0109044249912415
"ENSG00000158813.18","EDA",1896,-0.1500909992002,0.79118150835778,0.858530673589082
"ENSG00000158825.6","CDA",978,0.402297331678235,0.173484429339264,0.279796848932615
"ENSG00000158828.8","PINK1",65018,1.1090167581683,2.05684957468867e-05,0.000275751754856409
"ENSG00000158850.15","B4GALT3",8703,-0.340137206696215,0.00654227708484848,0.0216947145567267
"ENSG00000158856.18","DMTN",2039,0.485774852592777,4.63528259721738e-05,0.000502765979224143
"ENSG00000158859.10","ADAMTS4",9507,-0.291366702992171,0.797430913100487,0.863212865427473
"ENSG00000158863.22","FHIP2B",64760,0.366762532228106,0.00215623771344018,0.00922319484843923
"ENSG00000158864.12","NDUFS2",4720,0.182209792811093,0.0934469934513381,0.173833837992133
"ENSG00000158882.15","TOMM40L",84134,-0.424472539606069,7.1856877585696e-05,0.000692092570562533
"ENSG00000158887.16","MPZ",4359,-0.373290277588568,0.517224941319801,0.636644485176744
"ENSG00000158941.16","CCAR2",57805,-0.315338843779017,0.00126462222352485,0.00606438102199291
"ENSG00000158966.15","CACHD1",57685,0.240606761017784,0.687105592103208,0.779830494462463
"ENSG00000158985.13","CDC42SE2",56990,0.0970149695604635,0.294813582937534,0.417338155937591
"ENSG00000158987.20","RAPGEF6",51735,-0.271760505128067,0.00467065359591646,0.0167648086616374
"ENSG00000159023.21","EPB41",2035,0.63754359206157,1.9465506195249e-05,0.000265463833306068
"ENSG00000159055.4","MIS18A",54069,-0.386342337845167,0.0808009072725936,0.155299343777925
"ENSG00000159063.13","ALG8",79053,-0.814261036432084,1.49608017254659e-06,4.54745481199682e-05
"ENSG00000159069.14","FBXW5",54461,-0.113121787514489,0.290689298178176,0.413406297675455
"ENSG00000159079.19","CFAP298",56683,-0.285238391027852,0.0168766768520027,0.0454638940051614
"ENSG00000159082.17","SYNJ1",8867,0.230238261140736,0.115688764821011,0.204745677703483
"ENSG00000159086.15","PAXBP1",94104,-0.181285244635021,0.250195139659055,0.369033350883585
"ENSG00000159110.19","IFNAR2",3455,0.0277914629203147,0.820155216536617,0.879391360188585
"ENSG00000159111.13","MRPL10",124995,-0.0385410789417783,0.815503575418627,0.876251360854516
"ENSG00000159128.14","IFNGR2",3460,-0.67811571304588,0.00136923543024795,0.00645861542114665
"ENSG00000159131.17","GART",2618,-0.694081019287114,3.57044166250423e-08,5.07979875937653e-06
"ENSG00000159140.20","SON",6651,-0.143543403379791,0.15951769536059,0.262374210249077
"ENSG00000159147.18","DONSON",29980,-0.266324069445638,0.285229386585492,0.407208240826965
"ENSG00000159164.10","SV2A",9900,0.152303385296552,0.753081863639051,0.829280370376802
"ENSG00000159166.13","LAD1",3898,-0.203845221878914,0.584601498066181,0.695580185303817
"ENSG00000159167.12","STC1",6781,-1.14040563754102,0.127479069412503,0.221079257168098
"ENSG00000159173.19","TNNI1",7135,-0.285600323000076,0.709610028909418,0.796281221137261
"ENSG00000159176.14","CSRP1",1465,-0.269038653064501,0.00506350325269025,0.017846063419934
"ENSG00000159184.7","HOXB13",10481,1.23051211571885,0.0806828964822506,0.15517597769068
"ENSG00000159199.14","ATP5MC1",516,-0.460602751107713,0.0144184383502499,0.0402852329978017
"ENSG00000159200.18","RCAN1",1827,0.208600352529188,0.170629593309111,0.27613844481026
"ENSG00000159202.18","UBE2Z",65264,0.134328139035039,0.101590624917932,0.185441162237811
"ENSG00000159208.16","CIART",148523,0.530661768996064,0.502367703834131,0.624063292896328
"ENSG00000159210.9","SNF8",11267,-0.0681814287972085,0.356163897957764,0.482488056331273
"ENSG00000159214.13","CCDC24",149473,0.882556445041466,0.00461224201754747,0.0165923305922004
"ENSG00000159216.18","RUNX1",861,-0.21089190218641,0.217613648932683,0.333075042404399
"ENSG00000159217.10","IGF2BP1",10642,0.212688034306276,0.728744835911953,0.81005990204124
"ENSG00000159228.13","CBR1",873,-0.356445267833792,0.00243560958137668,0.0101063074598575
"ENSG00000159231.6","CBR3",874,-0.00910608797931264,0.977688919886494,0.986448224271283
"ENSG00000159239.13","",NA,3.0984861917203,0.00500043955568202,0.0176583381173827
"ENSG00000159256.13","MORC3",23515,0.343373077440955,0.00160756638758778,0.00731011655428321
"ENSG00000159259.8","CHAF1B",8208,-0.789095972333161,0.0140977274589062,0.0396318272913627
"ENSG00000159263.15","SIM2",6493,0.252242768034771,0.82359607081287,0.882055566070144
"ENSG00000159267.14","HLCS",3141,-0.111409883233082,0.184090090266079,0.293111723140736
"ENSG00000159314.11","ARHGAP27",201176,0.112192420030195,0.362811978923148,0.488733265692662
"ENSG00000159322.17","ADPGK",83440,-0.276021805720528,0.0761560379307116,0.147950038648411
"ENSG00000159335.16","PTMS",5763,0.317096645705402,0.00804672505539398,0.0256112920453752
"ENSG00000159337.6","PLA2G4D",283748,0.368302830969198,0.439289869252678,0.565086870005118
"ENSG00000159339.13","PADI4",23569,0.334421060670085,0.763472580376613,0.836508016294853
"ENSG00000159346.13","ADIPOR1",51094,-0.174427533597021,0.0392709270538579,0.0879963871601391
"ENSG00000159348.13","CYB5R1",51706,0.451928974765274,0.000741094742861786,0.00406811908543513
"ENSG00000159352.15","PSMD4",5710,0.119544412799251,0.119961664233213,0.210678288245829
"ENSG00000159363.18","ATP13A2",23400,-0.419210334746657,0.00226402535417036,0.00957346009984328
"ENSG00000159377.11","PSMB4",5692,0.0578004230361774,0.546807036410996,0.662594437614703
"ENSG00000159388.6","BTG2",7832,1.49575691272319,0.000292093907086217,0.00200788443998465
"ENSG00000159399.9","HK2",3099,-1.51124077386164,8.2800518921946e-06,0.000149382913674575
"ENSG00000159403.17","C1R",715,1.37199194696822,0.000351490143803698,0.00230410660433393
"ENSG00000159423.17","ALDH4A1",8659,0.718759401104649,7.80213272279511e-05,0.000738461872613864
"ENSG00000159433.12","STARD9",57519,0.141603596809472,0.449087126748678,0.574560980340342
"ENSG00000159445.13","THEM4",117145,-0.304280258105585,0.040328549580901,0.0897954961706344
"ENSG00000159450.12","TCHH",7062,0.461150771229514,0.144532527229858,0.24339982903745
"ENSG00000159459.12","UBR1",197131,0.223811971567573,0.0578219830307642,0.119430274450275
"ENSG00000159461.15","AMFR",267,0.0204573314355663,0.888664935638764,0.928141407166463
"ENSG00000159479.17","MED8",112950,-0.191505043107743,0.0653461880167776,0.131046925467703
"ENSG00000159496.14","RGL4",266747,-0.890662373060073,0.350421543946448,0.476315563978128
"ENSG00000159527.3","PGLYRP3",114771,-0.549218273386459,0.351640231627585,0.477656797862009
"ENSG00000159556.10","ISL2",64843,0.603377032122971,0.36053337725208,0.486391074692441
"ENSG00000159579.14","RSPRY1",89970,0.039370849303736,0.682378387772262,0.776634508767834
"ENSG00000159588.15","CCDC17",149483,1.38613118066814,0.0222493036331786,0.0566849967960887
"ENSG00000159592.11","GPBP1L1",60313,0.402123469060116,0.00113217803344906,0.00557008407923827
"ENSG00000159593.15","NAE1",8883,-0.625471764870675,0.000340073116203303,0.00224354872772111
"ENSG00000159596.7","TMEM69",51249,0.0995539156718104,0.331437486666835,0.456494493627214
"ENSG00000159618.16","ADGRG5",221188,0.914707974950196,0.256084945040266,0.375492267597949
"ENSG00000159640.16","ACE",1636,0.597131246808196,0.0249129527715703,0.0620456486182075
"ENSG00000159658.11","EFCAB14",9813,0.141378437257972,0.190238641829835,0.300228817821006
"ENSG00000159674.12","SPON2",10417,1.73740326971921,0.000685098471943827,0.00382334280800243
"ENSG00000159685.10","CHCHD6",84303,-0.550225442340054,1.93042039721629e-05,0.000264105355161126
"ENSG00000159692.15","CTBP1",1487,-0.249284056940475,0.00185467905714487,0.00819093094630616
"ENSG00000159713.11","TPPP3",51673,2.50740560245296,0.000139657791806689,0.00113481796442696
"ENSG00000159714.11","ZDHHC1",29800,0.979998647082072,6.52860617681912e-06,0.000126491744675871
"ENSG00000159720.12","ATP6V0D1",9114,0.0413480968867113,0.646594859656868,0.747956030306389
"ENSG00000159733.13","ZFYVE28",57732,-0.121116631491093,0.662868224310295,0.760873242893308
"ENSG00000159753.14","CARMIL2",146206,-0.399485005123834,0.0257611710645532,0.0636522593238832
"ENSG00000159784.17","FAM131B",9715,0.917453475668417,0.0616758153367356,0.125484386461404
"ENSG00000159788.19","RGS12",6002,0.271114232356033,0.0609715078014955,0.124332194788309
"ENSG00000159792.10","PSKH1",5681,0.0771786398629769,0.522380991363867,0.641298074477103
"ENSG00000159840.16","ZYX",7791,-0.432392042818027,0.00862752995323034,0.0270536968187547
"ENSG00000159842.15","ABR",29,0.0371509090953857,0.821125101104187,0.880038537726161
"ENSG00000159871.15","LYPD5",284348,0.0624530021227412,0.834173247359156,0.890052358303644
"ENSG00000159873.10","CCDC117",150275,0.134189576878208,0.46725108336858,0.591345422893599
"ENSG00000159882.13","ZNF230",7773,0.452989468252649,0.0686073986493369,0.136110053885245
"ENSG00000159884.12","CCDC107",203260,-0.0293663564195104,0.83283204189116,0.889332768918863
"ENSG00000159885.14","ZNF222",7673,0.457495279022751,0.0542088936518193,0.113545655622054
"ENSG00000159899.14","NPR2",4882,0.1720854899481,0.646383433131136,0.747802342583091
"ENSG00000159905.14","ZNF221",7638,0.696847840208722,0.0256212261530877,0.0634151742782896
"ENSG00000159915.12","ZNF233",353355,1.73766565834572,2.55834540140096e-05,0.000320683034445173
"ENSG00000159917.17","ZNF235",9310,0.528078838146212,0.00330236290681501,0.01282078139018
"ENSG00000159921.15","GNE",10020,-0.00690182771073407,0.955680254969002,0.971998227289787
"ENSG00000159958.6","TNFRSF13C",115650,0.000134559611739001,0.998247571524873,0.998817346769522
"ENSG00000160007.18","ARHGAP35",2909,0.0589711515231593,0.680001777856577,0.775180651156851
"ENSG00000160014.16","CALM3",808,0.0179286137600079,0.84814412839043,0.900692324351558
"ENSG00000160049.12","DFFA",1676,-0.57038570916694,0.000114600477709691,0.000979232890447654
"ENSG00000160050.14","CCDC28B",79140,0.0766542149410277,0.729816975418095,0.810751518237658
"ENSG00000160051.11","IQCC",55721,-0.419044167107807,0.0467948826549566,0.101055915126771
"ENSG00000160055.19","TMEM234",56063,-0.0725339592460762,0.721272062558407,0.804305782035517
"ENSG00000160058.18","BSDC1",55108,0.736916816904989,2.01943328214295e-06,5.50286025748405e-05
"ENSG00000160062.15","ZBTB8A",653121,0.125245603320611,0.409686698618436,0.536290751960112
"ENSG00000160072.19","ATAD3B",83858,-1.34079869546543,1.8604585080774e-07,1.34582656815737e-05
"ENSG00000160075.12","SSU72",29101,-0.358979882011987,0.00645263710947829,0.0214597520180179
"ENSG00000160087.20","UBE2J2",118424,-0.310252984232,0.00290961850508108,0.0116147705371011
"ENSG00000160094.15","ZNF362",149076,0.718663941776485,7.51212228683902e-07,2.95658476189348e-05
"ENSG00000160097.18","FNDC5",252995,-0.40001611964685,0.341962795991825,0.467418329624707
"ENSG00000160113.5","NR2F6",2063,-0.0372770209303331,0.812035601120979,0.873470551465529
"ENSG00000160117.15","ANKLE1",126549,0.0518951855686258,0.964299927031122,0.977798561280071
"ENSG00000160124.9","MIX23",131076,-0.881308326556574,0.000219644189403323,0.00161456960237068
"ENSG00000160131.13","VMA21",203547,-0.37981500477761,0.00921673106584552,0.0284531421831419
"ENSG00000160145.15","KALRN",8997,0.371178481810424,0.186563210204564,0.295853539614828
"ENSG00000160161.9","CILP2",148113,0.0727672644923844,0.87421487007583,0.918836508952872
"ENSG00000160179.18","ABCG1",9619,2.01191940421973,0.0034740282081728,0.0132903706530815
"ENSG00000160181.9","TFF2",7032,-1.20471470721132,0.143268131837565,0.241742961540267
"ENSG00000160183.15","TMPRSS3",64699,1.60837733195387,0.00440821387018432,0.0160263311320825
"ENSG00000160188.10","RSPH1",89765,0.974335952113828,0.0218564896669702,0.0558718387212937
"ENSG00000160190.14","SLC37A1",54020,0.587608881457451,0.0174934236239027,0.0467236801071999
"ENSG00000160191.18","PDE9A",5152,-1.21371261663306,0.0412919630995256,0.0915165510577585
"ENSG00000160193.11","WDR4",10785,-1.19906108091724,9.10378765083701e-09,2.41221365786752e-06
"ENSG00000160194.18","NDUFV3",4731,-0.351701553519672,0.00194160963816041,0.00848644722076481
"ENSG00000160199.14","PKNOX1",5316,-0.166520182962714,0.314053240224878,0.437694813675105
"ENSG00000160200.17","CBS",875,0.321773016538385,0.111669210600281,0.199443894288571
"ENSG00000160201.11","U2AF1",7307,-0.503170244108409,0.0837520816224712,0.15971507561687
"ENSG00000160207.9","HSF2BP",11077,-0.0703532006204875,0.777039743037621,0.847535403744499
"ENSG00000160208.13","RRP1B",23076,-0.889369069399277,4.75197048885554e-08,5.70830454973772e-06
"ENSG00000160209.19","PDXK",8566,0.113316813097862,0.262329352923623,0.382493482639378
"ENSG00000160211.17","G6PD",2539,0.0340691657239128,0.786018291591541,0.854999522584671
"ENSG00000160213.7","CSTB",1476,-0.114815926263706,0.546283040856792,0.662237829783084
"ENSG00000160214.12","RRP1",8568,-1.25441339628212,1.76402581444639e-09,1.10995417321675e-06
"ENSG00000160216.19","AGPAT3",56894,0.187566225452229,0.134615178186289,0.230364950584051
"ENSG00000160218.13","TRAPPC10",7109,-0.208940580291573,0.00845954033236412,0.0266836485538356
"ENSG00000160219.12","GAB3",139716,-0.173841166463659,0.838504607079786,0.893087329027273
"ENSG00000160221.18","GATD3",8209,0.339507503755343,0.0913042611077468,0.170729137873676
